,offset,h1,h2,skills_mean,skills_pos
105,0.0,6.0,11.0,0.0561852737799354,0.6857142857142857
106,0.0,6.0,12.0,0.06551229002775733,0.6857142857142857
107,0.0,6.0,13.0,0.06499242639515382,0.7142857142857143
108,0.0,6.0,14.0,0.06381370142535504,0.6285714285714286
109,0.0,6.0,15.0,0.0504691042337421,0.6
110,0.0,6.0,16.0,0.04584644880462034,0.5714285714285714
111,0.0,6.0,17.0,0.05257119314030802,0.5428571428571428
112,0.0,6.0,18.0,0.059908080586728,0.5428571428571428
113,0.0,6.0,19.0,0.06211632396242291,0.5714285714285714
114,0.0,6.0,20.0,0.06257177722496325,0.5428571428571428
115,0.0,6.0,21.0,0.05606408698961967,0.5714285714285714
116,0.0,6.0,22.0,0.03442308532962334,0.5428571428571428
117,0.0,6.0,23.0,0.009958728520449683,0.5714285714285714
118,0.0,6.0,24.0,0.009913143176988952,0.5714285714285714
119,0.0,7.0,12.0,0.07086671310095628,0.7714285714285715
120,0.0,7.0,13.0,0.07034684946835278,0.7428571428571429
121,0.0,7.0,14.0,0.06916812449855397,0.6285714285714286
122,0.0,7.0,15.0,0.05582352730694107,0.6
123,0.0,7.0,16.0,0.051200871877819326,0.6285714285714286
124,0.0,7.0,17.0,0.05792561621350692,0.6
125,0.0,7.0,18.0,0.06526250365992697,0.6
126,0.0,7.0,19.0,0.06747074703562184,0.6
127,0.0,7.0,20.0,0.06792620029816218,0.6
128,0.0,7.0,21.0,0.06141851006281864,0.6
129,0.0,7.0,22.0,0.03977750840282231,0.6
130,0.0,7.0,23.0,0.015313151593648605,0.5428571428571428
131,0.0,7.0,24.0,0.015267566250187924,0.5428571428571428
132,0.0,8.0,13.0,0.05487858464473358,0.6857142857142857
133,0.0,8.0,14.0,0.053699859674934805,0.6
134,0.0,8.0,15.0,0.04035526248332184,0.6
135,0.0,8.0,16.0,0.0357326070542001,0.6
136,0.0,8.0,17.0,0.04245735138988774,0.5428571428571428
137,0.0,8.0,18.0,0.04979423883630777,0.5714285714285714
138,0.0,8.0,19.0,0.0520024822120026,0.6
139,0.0,8.0,20.0,0.05245793547454298,0.5714285714285714
140,0.0,8.0,21.0,0.04595024523919944,0.5428571428571428
141,0.0,8.0,22.0,0.02430924357920311,0.5142857142857142
142,0.0,8.0,23.0,-0.0001551132299705944,0.5428571428571428
143,0.0,8.0,24.0,-0.00020069857343127804,0.5428571428571428
144,0.0,9.0,14.0,0.03327795738121332,0.5714285714285714
145,0.0,9.0,15.0,0.019933360189600347,0.5142857142857142
146,0.0,9.0,16.0,0.015310704760478617,0.4857142857142857
147,0.0,9.0,17.0,0.022035449096166237,0.5142857142857142
148,0.0,9.0,18.0,0.029372336542586246,0.5428571428571428
149,0.0,9.0,19.0,0.03158057991828111,0.5428571428571428
150,0.0,9.0,20.0,0.032036033180821495,0.5428571428571428
151,0.0,9.0,21.0,0.025528342945477938,0.5428571428571428
152,0.0,9.0,22.0,0.003887341285481617,0.5142857142857142
153,0.0,9.0,23.0,-0.020577015523692066,0.5428571428571428
154,0.0,9.0,24.0,-0.020622600867152764,0.5428571428571428
155,0.0,10.0,15.0,0.0025133038728099256,0.42857142857142855
156,0.0,10.0,16.0,-0.0021093515563117794,0.4857142857142857
157,0.0,10.0,17.0,0.004615392779375797,0.4857142857142857
158,0.0,10.0,18.0,0.011952280225795864,0.5142857142857142
159,0.0,10.0,19.0,0.0141605236014907,0.5142857142857142
